NAME	CD4.memory.activated	Monocytes	CD4.memory.resting	NK.cells.resting	B.naive	Neutrophils	Macrophages.M2	Plasma	CD8.cells	T.cells.CD4.naive	B.memory	NK.activated	Eosinophils	T.cells.regulatory	T.cells.helper	Macrophages.M0	Macrophages.M1	Mast.activated	Dendritic.cells.resting	Dendritic.cells.activated	Mast.resting
SLC13A5	1	14.9954578961408	1	1	1	34.0770998525452	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC14A1	1	1	1	21.8852694513878	1	1	1	1	1	23.0707897671598	1	1	1	1	1	1	1	1	1	1	1
SLC15A3	1	140.211809038427	1	1	42.9535612593683	153.40613503856	366.819790002331	1	1	1	54.8564061828225	1	60.832746198216	1	1	303.884891809485	60.2138717794763	19.4342187965459	167.275359869019	230.486458417302	1
SLC16A1	77.670554178987	1	53.4217124549361	1	1	1	18.6942881057378	20.1445348558344	55.6363196660571	1	24.7044234164022	46.3447825573326	1	107.960126723452	93.4202397800004	45.8453634992458	11.7919876818902	78.3130299915493	18.7148070185973	31.6918316588497	1
SLC16A10	1	142.260665187006	1	33.1930518267759	1	40.2255902021387	312.019541296737	1	28.2171902645664	46.5747924311496	1	56.2586869340109	78.2671377818365	26.844204356649	29.5546592382495	352.655719713971	49.8949391695992	32.0026232271083	235.328448590606	275.470657185113	1
SLC16A14	23.148867069085	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28.7556196899205	1	1	14.8302284891757
SLC16A5	1	19.9909061355164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC16A6	1	28.5243061045806	1	29.411171148566	1	1	48.1377034490629	1	1	1	1	1	1	1	1	46.9432825850133	1	1	1	1	1
SLC17A9	1	1	1	1	1	1	1	60.1805498218093	1	1	1	1	1	1	1	24.063660412127	1	1	1	1	1
SLC18A2	1	1	1	1	1	1	1	1	1	1	1	1	253.484827361046	1	1	1	1	860.7055334853	41.6851598285669	1	1
SLC18B1	1	1	1	1	1	1	39.666135875452	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC19A1	1	19.6700425427346	1	1	1	79.8474232123972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC19A2	1	28.4191278639911	1	1	38.31491552185	1	76.4252681769081	1	1	1	1	73.7355216841578	1	1	1	66.4983304732907	51.4215199994733	54.8901541522282	18.4330133658977	51.7544239666288	1
SLC1A3	1	1	1	1	1	1	115.479787292474	1	1	1	1	1	1	1	1	71.7500092815326	31.4258776571366	1	1	1	1
SLC20A2	28.0144514666558	1	1	1	1	1	1	1	1	1	1	1	1	27.8390642038873	1	19.2543792503378	31.9504707429402	30.0330884362157	1	23.7677914976789	108.363049881528
SLC22A17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	64.5696083788291	1	1	1	31.8459226273179
SLC22A23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22.0588482915473	1	1	1
SLC22A9	1	1	1	1	1	1	1	1	1	1	1	1	23.5043832477983	1	1	1	1	1	1	1	1
SLC23A3	1	1	1	1	1	1	1	21.0764421594936	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC24A3	1	1	1	1	1	1	1	1	1	1	1	1	48.6083814289162	1	1	1	1	66.6952785358941	1	1	1
SLC24A4	1	42.5141649953946	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC25A17	42.8705026542903	1	1	1	1	1	1	1	1	16.3862723988944	1	1	1	1	1	1	1	15.6544426065591	1	1	1
SLC25A19	1	30.3388319161595	1	1	39.2252034120409	1	54.6858870726259	1	1	1	24.5587113115994	1	1	39.9959053796115	28.8901982911612	53.0141198712157	1	1	69.6044851188733	64.6109194028851	1
SLC25A20	14.0388845082488	26.663507787415	1	93.3304653425762	1	1	25.4673094663029	1	1	1	1	62.4073321080633	1	1	28.4085957305622	23.6793357414622	1	1	21.7826760455656	1	29.18112490342
SLC25A23	1	1	1	1	1	1	1	18.9037455613391	1	1	1	1	1	1	1	1	26.9923077627094	1	1	1	52.0503066281481
SLC25A24	23.9722487414884	44.088775906912	1	1	1	1	63.9957115882641	1	1	1	1	1	1	31.3160930816715	1	70.9182236890404	16.4624118688896	18.4199886728269	42.548189358696	43.3242074423762	1
SLC25A30	19.4326106835896	1	40.2644077827134	1	28.1375168095726	1	24.9871930005272	1	36.325728969109	1	1	74.6732861485681	45.3778804784174	1	1	19.1354938736323	1	1	1	1	1
SLC25A37	24.6207006268927	178.085097586883	45.1507477815757	73.8322651466107	65.2296990655001	1938.59206971426	49.9443303863273	1	59.1633383994195	70.5367650019051	53.8922786550605	39.5889191326542	172.691037811536	37.8520524143599	36.9005078790721	79.1292138130709	64.1750534853005	53.7487762528839	62.8455700351193	94.3819564288341	36.2224705163729
SLC25A4	25.0745231883979	1	1	1	1	1	1	23.0620389492913	33.0086956153749	1	25.0863933558027	36.135511464188	1	1	1	1	1	24.7050280059101	1	24.2405792745379	1
SLC25A43	34.1062936166497	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.1849866762714	1	20.2035742425308	1	1	1
SLC25A46	22.355841348696	24.9264820717632	1	42.7833230728495	1	1	26.5701476832058	32.0825143545073	30.7079982121246	27.3030679853269	1	1	1	42.7986960026191	42.2559034133232	29.9913411773657	1	31.0980875329752	1	1	25.8605980340519
SLC25A53	1	1	1	26.4665005259866	1	1	1	1	1	1	1	26.6944791613514	1	1	1	1	1	1	1	1	1
SLC26A6	1	18.8836151896991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.7590991244577	1	1	1	1
SLC27A1	1	36.5003997309528	1	35.036350967344	1	1	72.577157528011	1	1	1	1	1	1	1	1	51.0174183692488	26.6455897511367	1	22.1870974992722	26.5939211627052	1
SLC27A2	43.0542921035822	1	1	1	1	1	1	1	1	1	1	56.1510496773027	1	1	1	1	1	50.1537741195122	1	1	1
SLC27A5	25.9792912332751	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC29A1	50.9075453641765	21.4162214182118	1	1	1	1	123.626222780558	1	1	1	1	1	28.8939037059623	1	1	76.8841673150665	60.358693646357	33.8943903141642	26.13800480212	37.3640494454195	1
SLC29A3	1	1	1	1	1	1	70.3453750534054	1	1	1	1	1	1	1	1	56.2841299441634	1	1	1	1	1
SLC2A13	1	19.5673947351405	1	1	1	1	15.2901858887832	1	1	1	1	41.1164291602828	1	1	1	1	1	15.3744020276546	1	15.5763131515391	1
SLC2A4RG	31.8258810444078	16.7314815590245	36.6312338173036	38.3185470365953	1	1	1	1	40.4814353362879	45.4657500536827	1	1	1	1	34.4222771613546	1	65.1857746704226	19.5153840078868	1	1	37.9601784455845
SLC2A5	1	1	1	1	1	1	21.5679150437924	25.6182760258741	1	1	1	1	1	1	1	30.5152751515051	1	1	1	1	1
SLC2A6	1	44.0986713015128	1	1	1	1	21.6301864599806	1	1	1	1	1	31.9212129136593	1	1	18.4610318142009	1	45.9377286330917	1	46.6892264936386	1
SLC2A8	33.3465022247771	1	1	1	1	1	28.8382774038234	1	1	1	1	1	1	1	1	19.1482227461148	1	1	1	1	36.3655092053545
SLC30A4	1	16.8019082649072	1	32.0875999362522	1	34.4699271761687	1	1	28.2143407242634	24.1623016193982	1	40.6832647962487	1	1	1	1	37.3698529328217	15.8913738168608	1	1	1
SLC30A6	1	1	1	1	1	1	14.9132292342658	1	1	1	1	1	1	32.8426102338284	1	16.9836355707999	21.2760795928864	15.9155792495495	1	1	1
SLC31A2	1	75.4906676296101	1	1	1	89.3839157679048	100.001057425189	1	1	1	1	1	1	1	1	89.5746127655786	1	1	61.1422312939711	68.1589814918138	1
SLC34A2	1	125.004136249043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	68.8796594290485	1	1	1
SLC35A2	32.4876661493104	25.138318883298	1	1	1	1	19.6571634641367	20.3674228987474	1	1	1	1	1	1	1	25.5391011333818	1	36.7253607263654	34.5082704388824	30.1919759713303	1
SLC35A5	19.2383022499561	27.1804833056468	1	1	48.1664212245732	1	28.4565185412328	1	1	1	1	1	1	1	1	21.7468845010671	1	18.8189808302305	20.1680856536898	26.0614445875651	1
SLC35D1	1	1	29.2094932874026	1	35.4885437806504	1	1	1	32.593119470797	1	32.3224024567078	25.041211080333	30.6221551286777	53.9767583568325	29.4432144230475	1	1	27.0535340548638	1	1	1
SLC35D2	1	26.3727093443714	29.7905484332733	1	1	1	33.7879838029705	1	43.2559902976904	1	1	1	1	68.4003790742984	49.0103446303382	23.2498362873658	15.8605995477998	21.8694714353819	37.088664199195	24.3116200350484	57.5210690954444
SLC35F2	17.1990996085872	1	1	1	1	1	1	34.5854427871912	1	1	1	45.7913560034747	1	36.8939017272369	37.3141102974352	1	1	1	23.8943816082989	1	1
SLC35F5	35.5127229595537	24.6272817397379	1	1	33.4470172473142	1	27.5905317032554	26.775190782648	1	1	1	1	1	1	1	38.9934461939804	24.3223058929885	46.8776344628409	18.1704860031088	28.1360438388286	88.9369420897871
SLC35F6	24.609153802478	26.9875467850323	1	36.0296081818308	1	1	94.797596364768	1	1	1	1	1	1	1	1	72.6126670775195	24.4547762345794	1	16.6966047616224	21.3242504975853	1
SLC35G1	53.3593465844315	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	91.4309173675273
SLC36A1	18.0683039487634	23.731397631052	1	1	1	1	77.3242066266821	1	1	1	1	1	1	1	1	58.0531184601602	1	25.9976917067682	26.3797314215897	1	22.1354133531094
SLC36A2	1	1	1	1	1	1	1	1	1	1	1	28.3191143757401	1	1	1	1	1	1	1	1	1
SLC37A2	1	24.7550127803937	1	1	1	1	83.7450775269331	1	1	1	1	1	1	1	1	57.1354395133973	1	1	41.7832744048469	28.154786621216	1
SLC37A4	23.9329047437915	1	1	1	1	1	26.9805172961269	1	1	1	1	1	1	1	1	24.7015485651129	1	1	1	1	32.6480610078411
SLC38A1	164.130129920429	32.6008807777856	378.634532799359	375.140767428208	304.691714711985	1	1	80.7484874652357	465.738319880789	346.930075666056	229.862079711345	306.121046912075	152.088015773141	331.696509280461	364.391200662696	20.4554622268991	1	77.5359053970925	147.476841836804	66.9100322923061	50.4977246338464
SLC38A5	1	1	1	1	1	1	1	29.9683505311235	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC38A6	1	15.4196974893372	1	1	1	1	62.4042843148288	1	1	17.6726346803103	1	1	1	1	1	58.6385900081868	1	1	1	1	62.8747595383726
SLC38A7	1	22.9581165505205	1	23.4176308722743	1	1	66.0850113910923	166.739679242952	1	16.5409777220269	1	22.4296906042995	1	1	1	45.9864191361962	38.1915383696828	14.0034429560876	1	1	1
SLC39A10	1	20.976356653936	1	32.7101278308954	1	1	30.7841759715709	1	1	33.460641964795	1	1	57.4403222999113	1	1	29.6421691609417	1	39.242262983104	35.0752126350406	34.5457924846509	1
SLC39A11	40.3262859271778	34.6739756268119	1	1	1	1	63.157592684298	1	1	1	1	1	27.0015612657908	1	1	82.691156731809	1	43.5791620342035	17.7818726497284	34.6511139379772	1
SLC39A14	21.591647989995	1	1	1	1	1	1	25.0573952376457	1	1	1	1	31.5834633377069	1	1	1	116.41080023802	43.961164949374	1	1	1
SLC39A3	19.7905849547073	25.8465377700709	1	26.5712068634641	62.1340773245576	1	29.5395111922033	1	1	1	70.7822884450472	1	22.9439813936184	1	1	40.1930886008974	21.6494477072144	29.1146012054543	29.3745256470207	25.4202864339883	29.4510853696486
SLC39A4	76.7363274875828	32.8484202995719	1	1	1	1	1	21.895309003181	1	1	1	1	1	1	1	26.0545427014841	1	50.6376061363009	39.0355863074936	1	66.068796184351
SLC39A7	1	1	1	1	1	1	1	19.6980188062893	1	1	1	1	1	1	1	20.5214354842125	34.6207195308754	18.2359625791667	1	1	1
SLC39A8	19.3900273751504	64.44846168602	60.1106292653831	1	1	1	41.1814755643416	62.9448875911225	1	16.4451126867241	1	31.8094397631407	34.5938658985948	31.7455673329616	1	78.8129251285343	34.737803292509	41.5633576411559	73.6568225241388	70.1449068419555	1
SLC40A1	1	45.2513762453463	1	1	1	115.067341404793	270.463665673208	1	1	50.8218842272646	1	1	1	1	1	1	1	1	1	1	1
SLC41A1	24.6961322114353	1	1	1	1	1	1	1	1	1	1	49.6678902989704	1	52.4906633454305	23.5202583881346	1	1	14.2258955180038	1	1	1
SLC41A2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25.9950266141398	1	1	1	21.7843120945188	1
SLC43A1	1	1	1	1	1	1	1	1	1	1	1	22.182342063233	1	1	1	1	1	1	1	1	1
SLC43A3	31.2022085026323	76.2163127488745	1	1	1	1	107.259706833701	1	1	1	1	31.8769131536865	83.1037714853378	1	39.6799175334027	175.907758305997	46.6630383863192	81.3338718226957	92.2604875113786	85.288874556858	1
SLC44A4	1	31.8370432556806	1	1	1	33.7517866039611	1	1	1	1	1	1	1	1	1	1	1	1	1	36.7391895384566	1
SLC45A3	1	1	1	1	1	1	1	1	1	1	1	1	94.7632747950021	1	1	1	1	129.547695918759	1	1	1
SLC45A4	16.6364421675699	1	1	1	1	135.460132150342	29.4672666921804	1	1	1	1	1	34.1046821642747	1	1	1	1	24.4391789083792	1	1	1
SLC46A1	1	1	1	1	1	1	28.6932398970679	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC46A3	1	20.8728126241202	1	29.0530915627832	1	1	52.6918800227474	1	1	1	1	44.4678968613623	28.1317608018179	1	1	20.4331903599898	1	32.0777739411047	36.3032912123098	1	1
SLC47A1	1	21.9031677075065	1	22.0748276888504	52.8562005368445	1	35.8086007073231	1	1	17.8592457612447	1	38.3160142734873	44.8345989633023	1	1	17.4736507945311	1	1	1	1	1
SLC4A5	1	18.4844788009881	1	21.5240160062077	1	65.1341336368362	1	1	1	1	1	12.5822145691352	1	1	1	1	1	1	1	1	1
SLC51A	1	1	1	1	1	31.0848300251878	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC52A2	22.4641493822404	22.2392079110883	1	23.6808561138564	1	1	17.6003040674725	22.709947766323	1	1	1	1	1	1	1	31.3087940129821	1	25.826978619894	21.503941916403	1	55.6607763567558
SLC5A12	1	1	1	19.252747032704	1	37.6540089705205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC5A6	1	1	1	1	27.7994955830284	1	1	1	1	1	1	22.356942048306	1	1	1	15.6153295225853	1	1	1	1	1
SLC6A11	1	1	1	1	1	1	1	1	1	22.2300921478952	1	1	1	1	1	1	1	1	1	1	1
SLC6A14	1	34.1716555487828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34.9914758715877	1	1	1
SLC6A8	108.804502932897	1	1	1	1	1	1	1	1	1	1	1	1	1	1	46.4816360175348	1	97.4396933856648	1	1	133.782082989263
SLC7A2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	79.4099673708937	1	1	1
SLC7A6	1	1	28.8945919854997	1	33.7487056379655	1	1	1	1	71.0506924329342	1	1	1	1	28.7583439132006	1	1	1	1	1	1
SLC7A7	1	167.914807897794	1	1	1	1	214.822191048851	34.1682596091922	1	1	1	1	1	1	1	183.206442009468	1	1	91.8398438655381	105.571135785884	1
SLC7A8	86.77510370601	1	1	1	1	1	93.6757652270243	1	1	1	1	1	1	1	1	74.609710083083	1	49.3762733527434	1	1	206.539503635923
SLC8A1	1	57.4848845379548	1	1	1	44.3647289504066	73.3807782659088	1	1	1	1	1	1	1	1	64.7178036455493	1	1	142.734341896887	70.6744411399715	44.4283970367326
SLC8B1	1	37.4860824479521	1	1	29.5578000942531	1	63.2771639714087	1	1	39.3741332906795	1	1	1	1	1	72.1893765626518	1	19.7791275494777	34.5116154243773	61.1339364964803	1
SLC9A3R2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	86.7505544732541	1	1	37.9141512059551	1
SLC9A7	1	18.399026573977	1	1	85.5123921644396	1	21.1328520666969	1	1	1	47.7696756452235	1	62.3895532399114	32.3969032683884	1	25.6118470714678	1	1	51.6892259372852	30.9911350047559	1
SLC9A8	1	1	1	24.9522650972929	1	39.0284121072188	1	1	1	18.7868575720399	1	1	1	1	1	1	1	1	1	1	1
SLC9A9	1	1	1	1	1	1	23.5530367575774	1	1	1	1	1	1	1	32.6850161439295	1	1	1	1	1	17.7279315666759
SLCO2A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	319.169805578675	1	1	129.157394723605	1
SLCO2B1	1	45.8441017700302	1	1	1	1	836.612885979208	1	1	1	1	1	1	1	1	284.614337210985	82.9791192926312	28.0977590538261	161.023566402994	138.037060283539	1
SLCO4A1	1	1	1	1	32.6978918098782	1	1	1	1	1	1	1	1	30.8061065088544	1	1	64.5985465099674	1	1	1	1
SLCO4C1	1	1	1	70.2541505264464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLCO5A1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.7972278487322	1
SLF1	31.9014098769779	1	29.4518958508717	1	1	1	1	1	41.8408595988677	1	1	1	1	32.8453129793291	29.4284932428884	1	1	24.7018850282511	1	1	1
SLFN13	1	16.4674256678062	1	37.8153739144612	1	1	1	1	1	22.1545538430646	1	1	1	1	1	1	1	1	1	1	1
SLIT2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.5966985842475	1	1	1	1
SLIT3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	132.641493664762	1	1	1	1
SLPI	1	161.055012614395	1	1	1	103.812639306364	1	1	1	1	1	1	82.3197765567677	1	1	1	1	1	1	108.307529235732	1
SMAD6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37.3528856809575	1	1	71.1526586764468	1
SMAD7	1	1	72.1648692160106	43.7422744393581	43.2980202290997	1	16.7440516039097	1	81.9856005708351	1	36.1383757223426	74.5238599280352	77.1624509169238	39.5654323855035	75.6890612674384	16.3227440238939	1	1	18.5979573261204	19.2318146663014	1
SMARCA1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80.0732731060243	23.7230715506679	1	1	1
SMARCAD1	17.9335741694534	1	1	26.124891129404	1	1	1	1	1	1	1	1	1	1	1	1	1	21.6416586012263	1	1	1
SMARCAL1	28.2297615557873	1	1	1	33.4011733506038	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SMARCB1	51.9913062365622	15.2618903459028	1	1	1	1	1	1	1	1	39.5403068875003	1	1	1	1	24.7369410160872	30.9077546348932	27.5643395165057	1	1	75.0472914437603
SMARCD3	1	39.9014831036635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	29.7621129550652	1	1	1	1
SMC2	98.5260702263906	1	1	1	1	1	20.2760118003264	1	1	1	1	149.240927022291	1	1	25.6926102831001	20.7420927810154	18.5730380073059	25.095563706489	28.447844436657	1	23.7779067252326
SMC6	99.5167501807156	20.5396506369907	1	40.5463296176029	1	1	16.2015944042088	1	32.5211355837157	1	58.0258525143966	51.4383847300965	1	1	1	31.583525579226	1	30.5764745700272	19.2615439660665	1	116.546849328702
SMCO4	31.9522953603158	56.2263206356449	1	1	1	1	46.8381943078514	1	1	1	1	1	1	1	1	39.0597128586629	1	1	65.7178667230794	39.4924754730594	47.3119128027612
SMCR8	1	30.8160064406774	1	43.3906054757608	45.5334050756064	1	29.728946310329	1	1	48.2655001455828	29.3623526101351	1	17.0467186372862	1	1	23.3227860901609	1	24.4315599306353	25.7603556222274	30.8230930087799	1
SMG5	1	1	1	24.0161196977271	1	1	1	1	1	1	1	1	1	1	1	1	1	14.8875244334034	1	1	49.2961675499579
SMG6	1	16.8059883227837	1	27.330639350062	1	1	1	1	1	1	1	1	1	1	26.9228920336669	1	31.9634920604258	1	1	1	1
SMG7-AS1	1	16.2539124818028	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SMG9	1	24.8804834237079	1	21.1210682509069	1	1	17.6451384421804	1	1	17.0464826663862	1	23.3298452257583	1	1	23.8985436086083	17.8100201813491	1	1	20.560795423244	1	1
SMIM14	42.1852816028588	160.618442100235	57.2041091197548	125.151579436128	331.307707807693	181.829822074108	89.5941826634863	38.6718967573446	76.9730826367948	52.5568578009283	545.299948055557	67.0232253933959	102.188300998846	66.3112456699472	66.2781774016698	83.4043584132422	89.4863417428342	93.7388122972775	94.9817406751607	126.033157763277	56.2229235078714
SMIM20	16.9421522917588	21.0354138443361	1	1	60.3306503400008	1	22.5937645569107	19.4005653883677	1	29.1294044335053	1	1	1	1	1	22.7462704481647	1	16.2671507218248	1	27.3609188793059	15.5356864434834
SMIM22	1	41.4862855499216	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	31.3716622935706	1	1	1
SMIM25	1	118.501875258863	1	1	1	552.591174924136	127.4098445881	1	1	1	1	1	125.883794381025	1	1	227.403184648252	1	1	35.4477946287461	35.3015419184729	1
SMIM3	25.2669231872467	42.2606019447927	1	1	1	1	88.0977855829257	1	1	1	1	1	46.5940030676318	1	1	94.9218668907117	89.4543505802451	66.4410386969944	65.1137082160113	50.8133965770943	18.190210974947
SMO	35.9533790177804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26.9454349111418	1	1	1	1
SMOC2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.1438737142587	1	1	1	1
SMOX	1	1	1	1	1	1	23.978425175376	44.2073126522314	1	1	1	1	1	1	1	31.9453074555034	1	1	1	21.5505382920018	1
SMPD1	1	1	1	36.6996547535329	1	1	21.0792382027028	1	1	1	1	1	1	1	1	17.9993676949035	17.8100773876654	1	1	1	1
SMPDL3A	1	25.7136502957085	1	1	1	1	103.852346727304	1	1	1	1	1	1	1	1	48.9393841592164	27.0148401712839	1	1	1	1
SMPDL3B	1	1	1	1	1	1	1	52.3691408659096	1	1	1	1	1	1	1	1	1	32.1090547730518	1	1	1
SMURF1	1	1	1	1	38.8581993707463	1	1	1	1	1	1	1	1	1	1	1	1	23.7594702147968	1	1	1
SMYD2	87.5180134893202	24.0468333582086	1	31.2047296639926	1	1	26.3813288501035	1	37.3416557228695	1	1	1	1	27.9829812971934	1	35.9918169799091	37.9683107490945	47.7235129096967	23.0528611916666	1	182.182382229887
SMYD3	30.3643187378925	1	1	1	1	1	1	1	1	1	1	1	33.2219377522224	1	1	1	23.5001721482003	68.3140731871119	1	1	60.9022315579242
SNAI1	1	59.801612172283	1	1	1	1	35.8881552672547	1	1	1	1	1	1	1	1	48.5385180923467	30.581371553899	1	130.452803885005	110.98343968398	1
SNAI2	59.1139212163333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	73.5463034676703	25.4402835652064	1	1	49.415284008
SNAP47	27.3163437708334	1	1	1	1	1	1	1	1	1	1	1	1	31.5659468046307	33.0075962687575	1	1	18.8099215971403	1	1	1
SNAPC3	1	27.3943021476977	1	35.3128847425774	55.5743683821077	1	22.8544742405764	1	1	1	1	1	23.9825450865711	24.6507718479565	1	20.7388142934092	27.2000025006922	28.3756817423102	1	1	1
SNCA	1	1	1	1	1	1	22.3487636360707	1	1	1	1	1	1	1	1	22.1027047267916	1	1	36.1172267118824	1	1
SND1-IT1	1	18.7273548837972	28.5794925522489	28.0472779288887	44.0965974357953	1	25.3783717750348	33.5884504450506	24.5720080686188	32.9861791673284	25.0900134959342	28.2758077210448	1	1	1	21.5978924321969	1	15.9724558232594	16.7563055586352	20.6055485162966	1
SNHG19	81.1654744019418	1	1	1	1	1	1	1	1	17.8450171636348	1	1	1	1	1	23.0923981658002	42.4656844308858	53.9637613413111	1	1	87.8866568047964
SNHG25	1	1	1	1	1	1	1	1	1	25.0514534201783	1	24.2207899804025	1	1	1	1	1	1	1	1	1
SNN	1	66.3373319273186	26.6100604901385	1	45.9548127982281	137.753657649576	47.4866066928324	1	1	22.6711152303683	106.090932467301	1	96.496211385668	1	1	45.3817344891238	1	43.8138535628381	34.9015669261922	74.4380901551894	1
SNORD104	1	1	1	1	1	1	1	1	1	21.6673090670026	1	1	1	1	1	1	1	1	1	1	1
SNORD13E	1	1	1	1	61.0322133978919	1	1	1	1	1	30.2839248793603	1	1	1	1	1	1	25.32470251804	1	1	1
SNRNP40	19.7082832886641	1	1	22.1304359544271	1	1	1	1	1	1	1	148.607693289083	1	1	1	1	1	1	23.4011649773091	1	1
SNRNP48	23.5895375450436	1	1	1	1	1	1	1	36.0341779179443	1	1	1	1	1	1	1	1	20.9903057114934	27.9932533651869	1	1
SNTA1	1	1	1	1	1	1	1	1	1	1	1	37.7092604426477	1	1	1	1	1	1	1	1	1
SNTB1	1	35.4551289878	1	36.956204426225	1	1	70.7600649090356	1	1	1	1	45.5131884409466	35.1474524223715	1	1	111.788297328729	1	30.3496470175354	1	1	1
SNX11	31.6517912563645	1	1	1	1	45.8128609701565	25.3074807865468	1	1	1	1	1	1	1	1	1	1	1	1	1	28.8201813087724
SNX22	1	1	1	1	75.2112568550674	1	1	1	1	1	37.5910093770666	1	1	1	1	1	1	1	1	1	1
SNX24	15.6641096121024	18.2495322157715	1	1	1	1	64.8464008829925	1	1	1	1	1	1	1	1	43.8884057966082	1	24.6586590851237	1	1	31.4111387479487
SNX33	1	1	1	1	1	1	18.928543085442	1	1	1	1	1	1	1	1	1	17.9885994406882	1	1	32.8549305512093	30.4914419112293
SNX7	35.0881350202711	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	27.9763273252697	1	1	1	74.533825895371
SNX8	23.1796572376744	23.9198877030369	1	1	54.1968826452227	1	49.014820249502	1	1	1	56.0596784216527	23.8322160619717	1	1	1	52.2449161420547	1	17.7000578971547	81.0720760458309	68.5866911385543	13.2290413079207
SOCS1	31.926641214683	1	98.9338827452696	42.6389114531853	1	1	15.041717254178	1	75.9759779025499	1	1	117.525984820748	99.063860672939	108.393445984707	118.025252992719	1	26.3297548980097	69.4897458131535	1	28.122338409146	21.0367258516193
SOCS2-AS1	1	1	1	24.4080319103864	1	37.3604452386284	1	1	1	22.9205719498668	1	1	1	1	1	1	1	1	1	1	1
SOCS4	39.4895685122516	19.1120335716898	27.4085384847455	26.0535021482191	28.8753399374455	1	1	1	27.230826021961	1	46.8982270403571	21.9167629936247	64.4065555603617	48.9153553346156	1	15.2561563667946	1	24.1252464875333	20.1159830259262	1	26.0166278378736
SOCS5	1	1	1	1	1	1	1	1	1	19.3983303185469	1	1	1	1	1	1	58.6618862494062	1	1	1	26.4754116397593
SOCS6	1	1	1	1	1	1	19.1792987530381	1	1	1	1	1	1	1	1	21.8061411784031	1	19.8261625903465	1	1	1
SOD3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	292.18037694542	1	1	1	1
SOGA1	36.6925061457722	25.9381269680529	1	1	1	1	22.7956321797672	1	1	35.0470220463472	31.1763423143346	1	34.5260978297489	1	1	22.7038183096487	41.8495602922588	37.5159690018047	18.514493605882	23.9040211545552	1
SORBS3	19.0617124543113	1	1	1	1	1	32.4198580723445	1	1	1	1	1	1	1	1	26.2702202733684	32.7032180349409	1	1	1	32.5551485871299
SORCS3	1	1	1	1	1	1	1	1	1	27.1667244439858	1	1	1	1	1	1	1	1	1	1	1
SORD	35.7279490238288	17.4434705058546	1	1	1	1	14.1889962977206	1	1	1	1	1	28.4160100470665	1	1	21.0418690005961	1	31.3036699811363	1	1	149.238320111394
SORT1	104.214391037163	203.743129891385	1	1	1	67.5112328506687	199.383513234107	1	1	1	1	1	88.5197921579097	1	1	277.856582981758	164.394671716191	107.403868120136	243.547719408926	158.068152940335	47.3419631426572
